conID,tstID,poiID,class
14,71,0,car
14,71,1,bicycle
14,72,0,car
14,72,1,bicycle
14,73,0,car
14,73,1,bicycle
14,74,0,car
14,74,1,bicycle
14,75,0,car
14,75,1,bicycle
14,76,0,car
14,76,1,bicycle
14,77,0,car
14,77,1,bicycle
14,78,0,car
14,78,1,bicycle
14,79,0,car
14,79,1,bicycle
14,80,0,car
14,80,1,bicycle
14,81,0,car
14,81,1,bicycle
14,82,0,car
14,82,1,bicycle
14,83,0,car
14,83,1,bicycle
14,84,0,car
14,84,1,bicycle
14,85,0,car
14,85,1,bicycle
14,86,0,car
14,86,1,bicycle
14,87,0,car
14,87,1,bicycle
14,88,0,car
14,88,1,bicycle
14,89,0,car
14,89,1,bicycle
14,90,0,car
14,90,1,bicycle
14,91,0,car
14,91,1,bicycle
14,92,0,car
14,92,1,bicycle
14,93,0,car
14,93,1,bicycle
14,94,0,car
14,94,1,bicycle
14,95,0,car
14,95,1,bicycle
14,96,0,car
14,96,1,bicycle
14,97,0,car
14,97,1,bicycle
14,98,0,car
14,98,1,bicycle
14,99,0,car
14,99,1,bicycle
15,0,0,car
15,0,1,bicycle
15,1,0,car
15,1,1,bicycle
15,2,0,car
15,2,1,bicycle
15,3,0,car
15,3,1,bicycle
15,4,0,car
15,4,1,bicycle
15,5,0,car
15,5,1,bicycle
15,6,0,car
15,6,1,bicycle
15,7,0,car
15,7,1,bicycle
15,8,0,car
15,8,1,bicycle
15,9,0,car
15,9,1,bicycle
15,10,0,car
15,10,1,bicycle
15,11,0,car
15,11,1,bicycle
15,12,0,car
15,12,1,bicycle
15,13,0,car
15,13,1,bicycle
15,14,0,car
15,14,1,bicycle
15,15,0,car
15,15,1,bicycle
15,16,0,car
15,16,1,bicycle
15,17,0,car
15,17,1,bicycle
15,18,0,car
15,18,1,bicycle
15,19,0,car
15,19,1,bicycle
15,20,0,car
15,20,1,bicycle
15,21,0,car
15,21,1,bicycle
15,22,0,car
15,22,1,bicycle
15,23,0,car
15,23,1,bicycle
15,24,0,car
15,24,1,bicycle
15,25,0,car
15,25,1,bicycle
15,26,0,car
15,26,1,bicycle
15,27,0,car
15,27,1,bicycle
15,28,0,car
15,28,1,bicycle
15,29,0,car
15,29,1,bicycle
15,30,0,car
15,30,1,bicycle
15,31,0,car
15,31,1,bicycle
15,32,0,car
15,32,1,bicycle
15,33,0,car
15,33,1,bicycle
15,34,0,car
15,34,1,bicycle
15,35,0,car
15,35,1,bicycle
15,36,0,car
15,36,1,bicycle
15,37,0,car
15,37,1,bicycle
15,38,0,car
15,38,1,bicycle
15,39,0,car
15,39,1,bicycle
15,40,0,car
15,40,1,bicycle
15,41,0,car
15,41,1,bicycle
15,42,0,car
15,42,1,bicycle
15,43,0,car
15,43,1,bicycle
15,44,0,car
15,44,1,bicycle
15,45,0,car
15,45,1,bicycle
15,46,0,car
15,46,1,bicycle
15,47,0,car
15,47,1,bicycle
15,48,0,car
15,48,1,bicycle
15,49,0,car
15,49,1,bicycle
15,50,0,car
15,50,1,bicycle
15,51,0,car
15,51,1,bicycle
15,52,0,car
15,52,1,bicycle
15,53,0,car
15,53,1,bicycle
15,54,0,car
15,54,1,bicycle
15,55,0,car
15,55,1,bicycle
15,56,0,car
15,56,1,bicycle
15,57,0,car
15,57,1,bicycle
15,58,0,car
15,58,1,bicycle
15,59,0,car
15,59,1,bicycle
15,60,0,car
15,60,1,bicycle
15,61,0,car
15,61,1,bicycle
15,62,0,car
15,62,1,bicycle
15,63,0,car
15,63,1,bicycle
15,64,0,car
15,64,1,bicycle
15,65,0,car
15,65,1,bicycle
15,66,0,car
15,66,1,bicycle
15,67,0,car
15,67,1,bicycle
15,68,0,car
15,68,1,bicycle
15,69,0,car
15,69,1,bicycle
15,70,0,car
15,70,1,bicycle
15,71,0,car
15,71,1,bicycle
15,72,0,car
15,72,1,bicycle
15,73,0,car
15,73,1,bicycle
15,74,0,car
15,74,1,bicycle
15,75,0,car
15,75,1,bicycle
15,76,0,car
15,76,1,bicycle
15,77,0,car
15,77,1,bicycle
15,78,0,car
15,78,1,bicycle
15,79,0,car
15,79,1,bicycle
15,80,0,car
15,80,1,bicycle
15,81,0,car
15,81,1,bicycle
15,82,0,car
15,82,1,bicycle
15,83,0,car
15,83,1,bicycle
15,84,0,car
15,84,1,bicycle
15,85,0,car
15,85,1,bicycle
15,86,0,car
15,86,1,bicycle
15,87,0,car
15,87,1,bicycle
15,88,0,car
15,88,1,bicycle
15,89,0,car
15,89,1,bicycle
15,90,0,car
15,90,1,bicycle
15,91,0,car
15,91,1,bicycle
15,92,0,car
15,92,1,bicycle
15,93,0,car
15,93,1,bicycle
15,94,0,car
15,94,1,bicycle
15,95,0,car
15,95,1,bicycle
15,96,0,car
15,96,1,bicycle
15,97,0,car
15,97,1,bicycle
15,98,0,car
15,98,1,bicycle
15,99,0,car
15,99,1,bicycle
16,0,0,car
16,0,1,bicycle
16,1,0,car
16,1,1,bicycle
16,2,0,car
16,2,1,bicycle
16,3,0,car
16,3,1,bicycle
16,4,0,car
16,4,1,bicycle
16,5,0,car
16,5,1,bicycle
16,6,0,car
16,6,1,bicycle
16,7,0,car
16,7,1,bicycle
16,8,0,car
16,8,1,bicycle
16,9,0,car
16,9,1,bicycle
16,10,0,car
16,10,1,bicycle
16,11,0,car
16,11,1,bicycle
16,12,0,car
16,12,1,bicycle
16,13,0,car
16,13,1,bicycle
16,14,0,car
16,14,1,bicycle
16,15,0,car
16,15,1,bicycle
16,16,0,car
16,16,1,bicycle
16,17,0,car
16,17,1,bicycle
16,18,0,car
16,18,1,bicycle
16,19,0,car
16,19,1,bicycle
16,20,0,car
16,20,1,bicycle
16,21,0,car
16,21,1,bicycle
16,22,0,car
16,22,1,bicycle
16,23,0,car
16,23,1,bicycle
16,24,0,car
16,24,1,bicycle
16,25,0,car
16,25,1,bicycle
16,26,0,car
16,26,1,bicycle
16,27,0,car
16,27,1,bicycle
16,28,0,car
16,28,1,bicycle
16,29,0,car
16,29,1,bicycle
16,30,0,car
16,30,1,bicycle
16,31,0,car
16,31,1,bicycle
16,32,0,car
16,32,1,bicycle
16,33,0,car
16,33,1,bicycle
16,34,0,car
16,34,1,bicycle
16,35,0,car
16,35,1,bicycle
16,36,0,car
16,36,1,bicycle
16,37,0,car
16,37,1,bicycle
16,38,0,car
16,38,1,bicycle
16,39,0,car
16,39,1,bicycle
16,40,0,car
16,40,1,bicycle
16,41,0,car
16,41,1,bicycle
16,42,0,car
16,42,1,bicycle
16,43,0,car
16,43,1,bicycle
16,44,0,car
16,44,1,bicycle
16,45,0,car
16,45,1,bicycle
16,46,0,car
16,46,1,bicycle
16,47,0,car
16,47,1,bicycle
16,48,0,car
16,48,1,bicycle
16,49,0,car
16,49,1,bicycle
16,50,0,car
16,50,1,bicycle
16,51,0,car
16,51,1,bicycle
16,52,0,car
16,52,1,bicycle
16,53,0,car
16,53,1,bicycle
16,54,0,car
16,54,1,bicycle
16,55,0,car
16,55,1,bicycle
16,56,0,car
16,56,1,bicycle
16,57,0,car
16,57,1,bicycle
16,58,0,car
16,58,1,bicycle
16,59,0,car
16,59,1,bicycle
16,60,0,car
16,60,1,bicycle
16,61,0,car
16,61,1,bicycle
16,62,0,car
16,62,1,bicycle
16,63,0,car
16,63,1,bicycle
16,64,0,car
16,64,1,bicycle
16,65,0,car
16,65,1,bicycle
16,66,0,car
16,66,1,bicycle
16,67,0,car
16,67,1,bicycle
16,68,0,car
16,68,1,bicycle
16,69,0,car
16,69,1,bicycle
16,70,0,car
16,70,1,bicycle
16,71,0,car
16,71,1,bicycle
16,72,0,car
16,72,1,bicycle
16,73,0,car
16,73,1,bicycle
16,74,0,car
16,74,1,bicycle
16,75,0,car
16,75,1,bicycle
16,76,0,car
16,76,1,bicycle
16,77,0,car
16,77,1,bicycle
16,78,0,car
16,78,1,bicycle
16,79,0,car
16,79,1,bicycle
16,80,0,car
16,80,1,bicycle
16,81,0,car
16,81,1,bicycle
16,82,0,car
16,82,1,bicycle
16,83,0,car
16,83,1,bicycle
16,84,0,car
16,84,1,bicycle
16,85,0,car
16,85,1,bicycle
16,86,0,car
16,86,1,bicycle
16,87,0,car
16,87,1,bicycle
16,88,0,car
16,88,1,bicycle
16,89,0,car
16,89,1,bicycle
16,90,0,car
16,90,1,bicycle
16,91,0,car
16,91,1,bicycle
16,92,0,car
16,92,1,bicycle
16,93,0,car
16,93,1,bicycle
16,94,0,car
16,94,1,bicycle
16,95,0,car
16,95,1,bicycle
16,96,0,car
16,96,1,bicycle
16,97,0,car
16,97,1,bicycle
16,98,0,car
16,98,1,bicycle
16,99,0,car
16,99,1,bicycle
17,0,0,car
17,0,1,bicycle
17,1,0,car
17,1,1,bicycle
17,2,0,car
17,2,1,bicycle
17,3,0,car
17,3,1,bicycle
17,4,0,car
17,4,1,bicycle
17,5,0,car
17,5,1,bicycle
17,6,0,car
17,6,1,bicycle
17,7,0,car
17,7,1,bicycle
17,8,0,car
17,8,1,bicycle
17,9,0,car
17,9,1,bicycle
17,10,0,car
17,10,1,bicycle
17,11,0,car
17,11,1,bicycle
17,12,0,car
17,12,1,bicycle
17,13,0,car
17,13,1,bicycle
17,14,0,car
17,14,1,bicycle
17,15,0,car
17,15,1,bicycle
17,16,0,car
17,16,1,bicycle
17,17,0,car
17,17,1,bicycle
17,18,0,car
17,18,1,bicycle
17,19,0,car
17,19,1,bicycle
17,20,0,car
17,20,1,bicycle
17,21,0,car
17,21,1,bicycle
17,22,0,car
17,22,1,bicycle
17,23,0,car
17,23,1,bicycle
17,24,0,car
17,24,1,bicycle
17,25,0,car
17,25,1,bicycle
17,26,0,car
17,26,1,bicycle
17,27,0,car
17,27,1,bicycle
17,28,0,car
17,28,1,bicycle
17,29,0,car
17,29,1,bicycle
17,30,0,car
17,30,1,bicycle
17,31,0,car
17,31,1,bicycle
17,32,0,car
17,32,1,bicycle
17,33,0,car
17,33,1,bicycle
17,34,0,car
17,34,1,bicycle
17,35,0,car
17,35,1,bicycle
17,36,0,car
17,36,1,bicycle
17,37,0,car
17,37,1,bicycle
17,38,0,car
17,38,1,bicycle
17,39,0,car
17,39,1,bicycle
17,40,0,car
17,40,1,bicycle
17,41,0,car
17,41,1,bicycle
17,42,0,car
17,42,1,bicycle
17,43,0,car
17,43,1,bicycle
17,44,0,car
17,44,1,bicycle
17,45,0,car
17,45,1,bicycle
17,46,0,car
17,46,1,bicycle
17,47,0,car
17,47,1,bicycle
17,48,0,car
17,48,1,bicycle
17,49,0,car
17,49,1,bicycle
17,50,0,car
17,50,1,bicycle
17,51,0,car
17,51,1,bicycle
17,52,0,car
17,52,1,bicycle
17,53,0,car
17,53,1,bicycle
17,54,0,car
17,54,1,bicycle
17,55,0,car
17,55,1,bicycle
17,56,0,car
17,56,1,bicycle
17,57,0,car
17,57,1,bicycle
17,58,0,car
17,58,1,bicycle
17,59,0,car
17,59,1,bicycle
17,60,0,car
17,60,1,bicycle
17,61,0,car
17,61,1,bicycle
17,62,0,car
17,62,1,bicycle
17,63,0,car
17,63,1,bicycle
17,64,0,car
17,64,1,bicycle
17,65,0,car
17,65,1,bicycle
17,66,0,car
17,66,1,bicycle
17,67,0,car
17,67,1,bicycle
17,68,0,car
17,68,1,bicycle
17,69,0,car
17,69,1,bicycle
17,70,0,car
17,70,1,bicycle
17,71,0,car
17,71,1,bicycle
17,72,0,car
17,72,1,bicycle
17,73,0,car
17,73,1,bicycle
17,74,0,car
17,74,1,bicycle
17,75,0,car
17,75,1,bicycle
17,76,0,car
17,76,1,bicycle
17,77,0,car
17,77,1,bicycle
17,78,0,car
17,78,1,bicycle
17,79,0,car
17,79,1,bicycle
17,80,0,car
17,80,1,bicycle
17,81,0,car
17,81,1,bicycle
17,82,0,car
17,82,1,bicycle
17,83,0,car
17,83,1,bicycle
17,84,0,car
17,84,1,bicycle
17,85,0,car
17,85,1,bicycle
17,86,0,car
17,86,1,bicycle
17,87,0,car
17,87,1,bicycle
17,88,0,car
17,88,1,bicycle
17,89,0,car
17,89,1,bicycle
17,90,0,car
17,90,1,bicycle
17,91,0,car
17,91,1,bicycle
17,92,0,car
17,92,1,bicycle
17,93,0,car
17,93,1,bicycle
17,94,0,car
17,94,1,bicycle
17,95,0,car
17,95,1,bicycle
17,96,0,car
17,96,1,bicycle
17,97,0,car
17,97,1,bicycle
17,98,0,car
17,98,1,bicycle
17,99,0,car
17,99,1,bicycle
18,0,0,car
18,0,1,bicycle
18,1,0,car
18,1,1,bicycle
18,2,0,car
18,2,1,bicycle
18,3,0,car
18,3,1,bicycle
18,4,0,car
18,4,1,bicycle
18,5,0,car
18,5,1,bicycle
18,6,0,car
18,6,1,bicycle
18,7,0,car
18,7,1,bicycle
18,8,0,car
18,8,1,bicycle
18,9,0,car
18,9,1,bicycle
18,10,0,car
18,10,1,bicycle
18,11,0,car
18,11,1,bicycle
18,12,0,car
18,12,1,bicycle
18,13,0,car
18,13,1,bicycle
18,14,0,car
18,14,1,bicycle
18,15,0,car
18,15,1,bicycle
18,16,0,car
18,16,1,bicycle
18,17,0,car
18,17,1,bicycle
18,18,0,car
18,18,1,bicycle
18,19,0,car
18,19,1,bicycle
18,20,0,car
18,20,1,bicycle
18,21,0,car
18,21,1,bicycle
18,22,0,car
18,22,1,bicycle
18,23,0,car
18,23,1,bicycle
18,24,0,car
18,24,1,bicycle
18,25,0,car
18,25,1,bicycle
18,26,0,car
18,26,1,bicycle
18,27,0,car
18,27,1,bicycle
18,28,0,car
18,28,1,bicycle
18,29,0,car
18,29,1,bicycle
18,30,0,car
18,30,1,bicycle
18,31,0,car
18,31,1,bicycle
18,32,0,car
18,32,1,bicycle
18,33,0,car
18,33,1,bicycle
18,34,0,car
18,34,1,bicycle
18,35,0,car
18,35,1,bicycle
18,36,0,car
18,36,1,bicycle
18,37,0,car
18,37,1,bicycle
18,38,0,car
18,38,1,bicycle
18,39,0,car
18,39,1,bicycle
18,40,0,car
18,40,1,bicycle
18,41,0,car
18,41,1,bicycle
18,42,0,car
18,42,1,bicycle
18,43,0,car
18,43,1,bicycle
18,44,0,car
18,44,1,bicycle
18,45,0,car
18,45,1,bicycle
18,46,0,car
18,46,1,bicycle
18,47,0,car
18,47,1,bicycle
18,48,0,car
18,48,1,bicycle
18,49,0,car
18,49,1,bicycle
18,50,0,car
18,50,1,bicycle
18,51,0,car
18,51,1,bicycle
18,52,0,car
18,52,1,bicycle
18,53,0,car
18,53,1,bicycle
18,54,0,car
18,54,1,bicycle
18,55,0,car
18,55,1,bicycle
18,56,0,car
18,56,1,bicycle
18,57,0,car
18,57,1,bicycle
18,58,0,car
18,58,1,bicycle
18,59,0,car
18,59,1,bicycle
18,60,0,car
18,60,1,bicycle
18,61,0,car
18,61,1,bicycle
18,62,0,car
18,62,1,bicycle
18,63,0,car
18,63,1,bicycle
18,64,0,car
18,64,1,bicycle
18,65,0,car
18,65,1,bicycle
18,66,0,car
18,66,1,bicycle
18,67,0,car
18,67,1,bicycle
18,68,0,car
18,68,1,bicycle
18,69,0,car
18,69,1,bicycle
18,70,0,car
18,70,1,bicycle
18,71,0,car
18,71,1,bicycle
18,72,0,car
18,72,1,bicycle
18,73,0,car
18,73,1,bicycle
18,74,0,car
18,74,1,bicycle
18,75,0,car
18,75,1,bicycle
18,76,0,car
18,76,1,bicycle
18,77,0,car
18,77,1,bicycle
18,78,0,car
18,78,1,bicycle
18,79,0,car
18,79,1,bicycle
18,80,0,car
18,80,1,bicycle
18,81,0,car
18,81,1,bicycle
18,82,0,car
18,82,1,bicycle
18,83,0,car
18,83,1,bicycle
18,84,0,car
18,84,1,bicycle
18,85,0,car
18,85,1,bicycle
18,86,0,car
18,86,1,bicycle
18,87,0,car
18,87,1,bicycle
18,88,0,car
18,88,1,bicycle
18,89,0,car
18,89,1,bicycle
18,90,0,car
18,90,1,bicycle
18,91,0,car
18,91,1,bicycle
18,92,0,car
18,92,1,bicycle
18,93,0,car
18,93,1,bicycle
18,94,0,car
18,94,1,bicycle
18,95,0,car
18,95,1,bicycle
18,96,0,car
18,96,1,bicycle
18,97,0,car
18,97,1,bicycle
18,98,0,car
18,98,1,bicycle
18,99,0,car
18,99,1,bicycle
19,0,0,bicycle
19,0,1,car
19,1,0,bicycle
19,1,1,car
19,2,0,bicycle
19,2,1,car
19,3,0,bicycle
19,3,1,car
19,4,0,bicycle
19,4,1,car
19,5,0,bicycle
19,5,1,car
19,6,0,bicycle
19,6,1,car
19,7,0,bicycle
19,7,1,car
19,8,0,bicycle
19,8,1,car
19,9,0,bicycle
19,9,1,car
19,10,0,bicycle
19,10,1,car
19,11,0,bicycle
19,11,1,car
19,12,0,bicycle
19,12,1,car
19,13,0,bicycle
19,13,1,car
19,14,0,bicycle
19,14,1,car
19,15,0,bicycle
19,15,1,car
19,16,0,bicycle
19,16,1,car
19,17,0,bicycle
19,17,1,car
19,18,0,bicycle
19,18,1,car
19,19,0,bicycle
19,19,1,car
19,20,0,bicycle
19,20,1,car
19,21,0,bicycle
19,21,1,car
19,22,0,bicycle
19,22,1,car
19,23,0,bicycle
19,23,1,car
19,24,0,bicycle
19,24,1,car
19,25,0,bicycle
19,25,1,car
19,26,0,bicycle
19,26,1,car
19,27,0,bicycle
19,27,1,car
19,28,0,bicycle
19,28,1,car
19,29,0,bicycle
19,29,1,car
19,30,0,bicycle
19,30,1,car
19,31,0,bicycle
19,31,1,car
19,32,0,bicycle
19,32,1,car
19,33,0,bicycle
19,33,1,car
19,34,0,bicycle
19,34,1,car
19,35,0,bicycle
19,35,1,car
19,36,0,bicycle
19,36,1,car
19,37,0,bicycle
19,37,1,car
19,38,0,bicycle
19,38,1,car
19,39,0,bicycle
19,39,1,car
19,40,0,bicycle
19,40,1,car
19,41,0,bicycle
19,41,1,car
19,42,0,bicycle
19,42,1,car
19,43,0,bicycle
19,43,1,car
19,44,0,bicycle
19,44,1,car
19,45,0,bicycle
19,45,1,car
19,46,0,bicycle
19,46,1,car
19,47,0,bicycle
19,47,1,car
19,48,0,bicycle
19,48,1,car
19,49,0,bicycle
19,49,1,car
19,50,0,bicycle
19,50,1,car
19,51,0,bicycle
19,51,1,car
19,52,0,bicycle
19,52,1,car
19,53,0,bicycle
19,53,1,car
19,54,0,bicycle
19,54,1,car
19,55,0,bicycle
19,55,1,car
19,56,0,bicycle
19,56,1,car
19,57,0,bicycle
19,57,1,car
19,58,0,bicycle
19,58,1,car
19,59,0,bicycle
19,59,1,car
19,60,0,bicycle
19,60,1,car
19,61,0,bicycle
19,61,1,car
19,62,0,bicycle
19,62,1,car
19,63,0,bicycle
19,63,1,car
19,64,0,bicycle
19,64,1,car
19,65,0,bicycle
19,65,1,car
19,66,0,bicycle
19,66,1,car
19,67,0,bicycle
19,67,1,car
19,68,0,bicycle
19,68,1,car
19,69,0,bicycle
19,69,1,car
19,70,0,bicycle
19,70,1,car
19,71,0,bicycle
19,71,1,car
19,72,0,bicycle
19,72,1,car
19,73,0,bicycle
19,73,1,car
19,74,0,bicycle
19,74,1,car
19,75,0,bicycle
19,75,1,car
19,76,0,bicycle
19,76,1,car
19,77,0,bicycle
19,77,1,car
19,78,0,bicycle
19,78,1,car
19,79,0,bicycle
19,79,1,car
19,80,0,bicycle
19,80,1,car
19,81,0,bicycle
19,81,1,car
19,82,0,bicycle
19,82,1,car
19,83,0,bicycle
19,83,1,car
19,84,0,bicycle
19,84,1,car
19,85,0,bicycle
19,85,1,car
19,86,0,bicycle
19,86,1,car
19,87,0,bicycle
19,87,1,car
19,88,0,bicycle
19,88,1,car
19,89,0,bicycle
19,89,1,car
19,90,0,bicycle
19,90,1,car
19,91,0,bicycle
19,91,1,car
19,92,0,bicycle
19,92,1,car
19,93,0,bicycle
19,93,1,car
19,94,0,bicycle
19,94,1,car
19,95,0,bicycle
19,95,1,car
19,96,0,bicycle
19,96,1,car
19,97,0,bicycle
19,97,1,car
19,98,0,bicycle
19,98,1,car
19,99,0,bicycle
19,99,1,car
